frame,ssim,mse,text,trans
24967,99.73,0.00041042716218520666,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24968,99.73,0.0002890332128064836,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24969,99.63,0.0005419372740121568,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24970,99.62,0.00043644015133779024,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24971,99.48,0.0007081313713758849,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24972,99.42,0.0010275130715270493,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24973,99.79,0.00024567823088551106,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24974,99.94,5.6361476497264305e-05,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24975,99.97,2.1677490960486268e-05,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24976,98.49,0.004033458484714479,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24977,99.77,0.0003656270142002017,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24978,99.72,0.00045089181197811444,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24979,99.63,0.0005954084183813562,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24980,99.56,0.000829525320754608,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24981,99.76,0.00026735572184599735,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24982,99.71,0.0003468398553677803,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24983,99.52,0.000546272772204254,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24984,99.25,0.0007774993424494408,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24985,99.08,0.001988548504108607,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24986,99.22,0.0015997988328838868,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24987,99.39,0.0009451386058772014,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24988,99.54,0.00044800147985004957,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24989,99.47,0.0007081313713758849,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24990,99.6,0.00046245314049037377,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24991,99.4,0.0007746090103213761,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24992,99.51,0.0006243117396620046,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24993,99.81,0.00025145889514164075,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24994,99.74,0.0003468398553677803,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24995,99.72,0.00034250435717568306,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24996,99.68,0.0003685173463282666,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24997,99.56,0.0006228665735979721,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24998,99.86,6.069697468936155e-05,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
24999,99.9,4.046464979290771e-05,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25000,99.98,1.1561328512259344e-05,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25001,99.89,6.936797107355605e-05,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25002,99.95,2.4567823088551106e-05,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25003,99.94,2.0232324896453855e-05,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25004,99.94,2.890332128064836e-05,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25005,99.94,3.468398553677803e-05,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25006,99.93,3.901948372887529e-05,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25007,99.87,7.081313713758848e-05,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25008,99.99,1.1561328512259344e-05,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25009,99.99,8.670996384194507e-06,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25010,99.65,0.0016865087967258318,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25011,99.6,0.0015058630387217796,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25012,98.55,0.006178084923738587,而莫能长老的风火轮则是,And the windmills of the imbeciles are...
25013,25.37,0.7634508831409818,,And the windmills of the imbeciles are...
25014,23.0,0.7471681970975285,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25015,98.39,0.004682338047465034,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25016,99.97,4.046464979290771e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25017,99.99,5.780664256129672e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25018,99.97,2.890332128064836e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25019,99.95,9.971645841823683e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25020,99.91,0.00012717461363485278,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25021,99.95,9.827129235420443e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25022,99.99,7.22583032016209e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25023,99.97,1.1561328512259344e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25024,99.99,7.22583032016209e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25025,99.99,7.22583032016209e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25026,99.98,8.670996384194507e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25027,100.0,4.335498192097253e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25028,99.99,8.670996384194507e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25029,99.99,1.1561328512259344e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25030,100.0,8.670996384194507e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25031,99.99,1.3006494576291761e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25032,99.98,1.3006494576291761e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25033,99.99,1.1561328512259344e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25034,99.98,1.3006494576291761e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25035,99.99,1.7341992768389014e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25036,99.95,0.00010260679054630167,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25037,99.54,0.00042198849069746604,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25038,99.98,1.3006494576291761e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25039,99.99,1.1561328512259344e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25040,99.99,5.780664256129672e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25041,100.0,2.890332128064836e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25042,99.99,5.780664256129672e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25043,99.99,4.335498192097253e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25044,99.99,5.780664256129672e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25045,100.0,5.780664256129672e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25046,99.99,7.22583032016209e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25047,99.99,2.890332128064836e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25048,100.0,4.335498192097253e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25049,99.99,4.335498192097253e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25050,99.98,1.5896826704356598e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25051,99.98,1.445166064032418e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25052,99.98,2.4567823088551106e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25053,100.0,5.780664256129672e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25054,99.99,1.1561328512259344e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25055,99.99,1.3006494576291761e-05,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25056,99.99,7.22583032016209e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25057,99.99,4.335498192097253e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25058,99.99,5.780664256129672e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25059,99.95,5.780664256129672e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25060,99.95,8.670996384194507e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25061,99.99,5.780664256129672e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25062,100.0,4.335498192097253e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25063,99.99,7.22583032016209e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25064,100.0,2.890332128064836e-06,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25065,99.85,0.0005303759454998974,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25066,99.85,0.0005347114436919947,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25067,99.44,0.002081039132206682,异度空间正极能量的化身,The incarnation of positive-polar energy in the heterogeneous space.
25068,22.98,0.76078744208497,,
25069,99.99,1.445166064032418e-06,,
25070,99.99,1.445166064032418e-06,,
25071,99.99,1.445166064032418e-06,,
25072,99.98,1.445166064032418e-06,,
25073,99.96,5.780664256129672e-06,,
25074,99.98,2.890332128064836e-06,,
